time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_x,ori_y,ori_z,q,p1,p2,p3,A0,A1,A2
1588870587.0195663,3.25,-1.87,9.09,-0.01888888888888889,0.4888888888888889,-0.7155555555555555,0.0,-0.125,0.0625,328.1875,19.1875,11.5625,-0.94354248046875,0.04718017578125,0.18792724609375,-0.2685546875,26.601907141699197,47.78809308314024,12.285598138752631
1588870587.031828,3.26,-1.87,8.97,-0.01888888888888889,0.4888888888888889,-0.7155555555555555,-0.125,-0.25,0.0,328.1875,19.1875,11.5625,-0.94354248046875,0.04718017578125,0.18792724609375,-0.2685546875,26.040171388951258,46.1304233506186,14.13993924504079
1588870587.0432522,3.27,-1.87,9.03,-0.01888888888888889,0.4888888888888889,-0.7155555555555555,-0.1875,0.0,-0.0625,328.1875,19.1875,11.5625,-0.94354248046875,0.04718017578125,0.18792724609375,-0.2685546875,26.040171388951258,52.48822708840922,13.966141670102086
1588870587.0537176,3.25,-1.87,9.08,-0.01888888888888889,0.4888888888888889,-0.7155555555555555,-0.1875,0.0625,-0.0625,328.1875,19.1875,11.5625,-0.94354248046875,0.04718017578125,0.18792724609375,-0.2685546875,26.040171388951258,52.48822708840922,13.966141670102086
1588870587.0653248,3.26,-1.89,9.07,-0.024444444444444446,0.48333333333333334,-0.7022222222222222,-0.0625,0.0625,0.0,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,26.311038413585027,46.1304233506186,14.13993924504079
1588870587.072006,3.27,-1.88,9.09,-0.024444444444444446,0.48333333333333334,-0.7022222222222222,-0.1875,0.0625,0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,26.311038413585027,46.1304233506186,14.13993924504079
1588870587.0838337,3.24,-1.87,8.98,-0.024444444444444446,0.48333333333333334,-0.7022222222222222,-0.125,0.125,0.0,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,26.311038413585027,41.07504406542167,14.094991620723249
1588870587.0900605,3.27,-1.88,9.02,-0.024444444444444446,0.48333333333333334,-0.7022222222222222,0.0,0.1875,-0.125,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,26.311038413585027,41.07504406542167,14.094991620723249
1588870587.102584,3.26,-1.88,9.08,-0.024444444444444446,0.48333333333333334,-0.7022222222222222,0.0,-0.0625,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.340573595297826,37.23890828255631,14.050310380151236
1588870587.110521,3.25,-1.88,9.1,-0.03111111111111111,0.5022222222222222,-0.6944444444444444,0.1875,0.125,0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.340573595297826,37.23890828255631,14.050310380151236
1588870587.1207585,3.27,-1.87,9.06,-0.03111111111111111,0.5022222222222222,-0.6944444444444444,0.0,0.0,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.95642795680213,36.42899190747107,14.050310380151236
1588870587.1302938,3.24,-1.89,8.98,-0.03111111111111111,0.5022222222222222,-0.6944444444444444,0.0625,0.1875,0.125,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.95642795680213,36.42899190747107,14.13993924504079
1588870587.14182,3.25,-1.87,9.02,-0.03111111111111111,0.5022222222222222,-0.6944444444444444,0.1875,0.0,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.340573595297826,36.1924068182738,14.050310380151236
1588870587.1538813,3.25,-1.89,9.07,-0.03111111111111111,0.5022222222222222,-0.6944444444444444,0.125,0.3125,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.340573595297826,36.1924068182738,14.050310380151236
1588870587.1611545,3.25,-1.89,9.09,-0.0044444444444444444,0.4888888888888889,-0.7088888888888889,0.25,0.1875,0.0,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,22.12326519357429,40.74650127970809,14.050310380151236
1588870587.1705475,3.25,-1.87,9.08,-0.0044444444444444444,0.4888888888888889,-0.7088888888888889,0.125,0.0625,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,22.12326519357429,40.74650127970809,14.13993924504079
1588870587.182286,3.25,-1.88,8.98,-0.0044444444444444444,0.4888888888888889,-0.7088888888888889,0.1875,0.0625,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,25.0989107954587,35.19957578512191,14.050310380151236
1588870587.1965244,3.25,-1.89,9.03,-0.0044444444444444444,0.4888888888888889,-0.7088888888888889,0.0625,0.125,0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,25.231358798780754,40.10394745334199,14.094991620723249
1588870587.2031615,3.25,-1.88,9.07,-0.0044444444444444444,0.4888888888888889,-0.7088888888888889,-0.0625,0.1875,-0.125,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,25.231358798780754,40.10394745334199,14.094991620723249
1588870587.213445,3.25,-1.88,9.07,-0.024444444444444446,0.4888888888888889,-0.7022222222222222,0.0,0.0,0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.340573595297826,26.040171388951258,14.094991620723249
1588870587.2206492,3.25,-1.87,9.03,-0.024444444444444446,0.4888888888888889,-0.7022222222222222,0.0625,0.0,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.340573595297826,26.040171388951258,14.010323114733103
1588870587.2352936,3.25,-1.86,8.98,-0.024444444444444446,0.4888888888888889,-0.7022222222222222,0.0,-0.0625,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,25.500212132341,33.337121366189926,14.010323114733103
1588870587.241675,3.24,-1.89,9.01,-0.024444444444444446,0.4888888888888889,-0.7022222222222222,0.0,-0.125,0.0,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,25.500212132341,33.337121366189926,14.010323114733103
1588870587.2544699,3.25,-1.87,9.06,-0.024444444444444446,0.4888888888888889,-0.7022222222222222,0.0,0.0,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.26885986328125,27.340573595297826,40.74650127970809,14.010323114733103
1588870587.2610662,3.24,-1.9,9.09,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.0625,-0.125,-0.1875,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.268798828125,27.340573595297826,40.74650127970809,14.010323114733103
1588870587.2708447,3.24,-1.84,9.08,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.0,0.0,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.268798828125,26.040171388951258,47.78809308314024,14.010323114733103
1588870587.280659,3.23,-1.89,8.98,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.0,-0.125,-0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.268798828125,26.040171388951258,47.78809308314024,12.959707262420407
1588870587.2918231,3.24,-1.88,9.01,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,-0.1875,-0.0625,0.0625,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.268798828125,28.2659406116019,40.42283755220455,12.959707262420407
1588870587.3098087,3.26,-1.87,9.08,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.0,-0.0625,0.0,328.1875,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.268798828125,26.601907141699197,49.56071854791829,13.345515007183678
1588870587.315582,3.24,-1.88,9.09,-0.03111111111111111,0.4955555555555556,-0.7233333333333334,0.0,-0.0625,0.0625,328.125,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.2689208984375,26.601907141699197,49.56071854791829,13.345515007183678
1588870587.3271134,3.24,-1.88,9.08,-0.03111111111111111,0.4955555555555556,-0.7233333333333334,-0.125,-0.125,-0.0625,328.125,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.2689208984375,27.95642795680213,40.42283755220455,11.518631396993225
1588870587.3337605,3.24,-1.88,8.95,-0.03111111111111111,0.4955555555555556,-0.7233333333333334,-0.125,0.1875,-0.0625,328.125,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.2689208984375,27.95642795680213,40.42283755220455,11.518631396993225
1588870587.3420367,3.24,-1.9,9.02,-0.03111111111111111,0.4955555555555556,-0.7233333333333334,-0.1875,0.125,-0.1875,328.125,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.2689208984375,27.95642795680213,40.42283755220455,11.518631396993225
1588870587.355531,3.25,-1.88,9.06,-0.03111111111111111,0.4955555555555556,-0.7233333333333334,-0.0625,0.0625,-0.0625,328.125,19.1875,11.5625,-0.9434814453125,0.047119140625,0.18798828125,-0.2689208984375,26.601907141699197,50.0351803226227,14.185155586391208
1588870587.3670125,3.26,-1.87,9.09,-0.03888888888888889,0.5022222222222222,-0.7022222222222222,-0.25,0.0,-0.0625,328.1875,19.1875,11.5625,-0.94354248046875,0.047119140625,0.18798828125,-0.2686767578125,27.95642795680213,44.926810344964814,13.83947648756455
1588870587.3731036,3.25,-1.89,9.08,-0.03888888888888889,0.5022222222222222,-0.7022222222222222,0.0,-0.25,0.0,328.1875,19.1875,11.5625,-0.94354248046875,0.047119140625,0.18798828125,-0.2686767578125,27.95642795680213,44.926810344964814,13.83947648756455
1588870587.3857338,3.24,-1.88,8.97,-0.03888888888888889,0.5022222222222222,-0.7022222222222222,-0.125,-0.1875,0.0,328.1875,19.1875,11.5625,-0.94354248046875,0.047119140625,0.18798828125,-0.2686767578125,26.601907141699197,47.35253759395249,14.13993924504079
1588870587.39183,3.24,-1.86,8.99,-0.03888888888888889,0.5022222222222222,-0.7022222222222222,-0.0625,0.0,0.0,328.1875,19.1875,11.5625,-0.94354248046875,0.047119140625,0.18798828125,-0.2686767578125,26.601907141699197,47.35253759395249,14.13993924504079
1588870587.4080787,3.26,-1.88,9.08,-0.03888888888888889,0.5022222222222222,-0.7022222222222222,-0.0625,-0.125,0.0625,328.1875,19.1875,11.5625,-0.94354248046875,0.047119140625,0.18798828125,-0.2686767578125,27.340573595297826,36.69527695670728,13.922219991869934
1588870587.4148347,3.25,-1.89,9.09,-0.03888888888888889,0.4711111111111111,-0.7155555555555555,-0.125,-0.1875,0.125,328.125,19.1875,11.5625,-0.94342041015625,0.04705810546875,0.18798828125,-0.26904296875,27.340573595297826,36.69527695670728,13.922219991869934
1588870587.4249148,3.26,-1.88,9.08,-0.03888888888888889,0.4711111111111111,-0.7155555555555555,-0.1875,0.0625,0.125,328.125,19.1875,11.5625,-0.94342041015625,0.04705810546875,0.18798828125,-0.26904296875,26.601907141699197,46.50333589250033,13.922219991869934
1588870587.4321892,3.26,-1.88,8.97,-0.03888888888888889,0.4711111111111111,-0.7155555555555555,-0.0625,-0.0625,0.0625,328.125,19.1875,11.5625,-0.94342041015625,0.04705810546875,0.18798828125,-0.26904296875,26.601907141699197,46.50333589250033,14.13993924504079
1588870587.4414895,3.27,-1.89,9.03,-0.03888888888888889,0.4711111111111111,-0.7155555555555555,0.0,0.0,0.125,328.125,19.1875,11.5625,-0.94342041015625,0.04705810546875,0.18798828125,-0.26904296875,27.340573595297826,35.19957578512191,14.13993924504079
1588870587.456648,3.28,-1.9,9.07,-0.03888888888888889,0.4711111111111111,-0.7155555555555555,-0.0625,-0.125,0.0625,328.125,19.1875,11.5625,-0.94342041015625,0.04705810546875,0.18798828125,-0.26904296875,27.340573595297826,35.19957578512191,13.966141670102086
1588870587.463911,3.24,-1.88,9.09,-0.012222222222222223,0.4955555555555556,-0.7233333333333334,-0.1875,-0.125,0.0,328.0,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.270263671875,26.455725445898803,41.07504406542167,13.966141670102086
1588870587.471857,3.25,-1.88,9.06,-0.012222222222222223,0.4955555555555556,-0.7233333333333334,-0.0625,-0.25,0.0625,328.0,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.270263671875,26.455725445898803,41.07504406542167,14.13993924504079
1588870587.4840007,3.26,-1.88,8.97,-0.012222222222222223,0.4955555555555556,-0.7233333333333334,0.125,-0.125,-0.125,328.0,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.270263671875,27.340573595297826,30.341141635248594,13.966141670102086
1588870587.4929528,3.26,-1.89,9.06,-0.012222222222222223,0.4955555555555556,-0.7233333333333334,0.125,-0.1875,0.125,328.0,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.270263671875,27.340573595297826,30.341141635248594,13.966141670102086
1588870587.5057292,3.26,-1.89,9.09,-0.012222222222222223,0.4955555555555556,-0.7233333333333334,0.125,-0.125,-0.0625,328.0,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.270263671875,26.601907141699197,42.05642569698551,14.185155586391208
1588870587.5149145,3.25,-1.87,9.12,-0.03111111111111111,0.51,-0.7155555555555555,0.25,-0.1875,0.0,328.0,19.1875,11.5625,-0.943115234375,0.04681396484375,0.18804931640625,-0.270263671875,28.2659406116019,42.05642569698551,14.185155586391208
1588870587.5221705,3.24,-1.87,9.11,-0.03111111111111111,0.51,-0.7155555555555555,0.25,-0.3125,0.0625,328.0,19.1875,11.5625,-0.943115234375,0.04681396484375,0.18804931640625,-0.270263671875,28.2659406116019,39.510843012815435,14.010323114733103
1588870587.536468,3.24,-1.88,8.99,-0.03111111111111111,0.51,-0.7155555555555555,0.25,-0.3125,0.0625,328.0,19.1875,11.5625,-0.943115234375,0.04681396484375,0.18804931640625,-0.270263671875,26.601907141699197,43.08257391109686,14.185155586391208
1588870587.5426762,3.27,-1.86,9.07,-0.03111111111111111,0.51,-0.7155555555555555,0.5,-0.25,0.125,328.0,19.1875,11.5625,-0.943115234375,0.04681396484375,0.18804931640625,-0.270263671875,26.601907141699197,43.08257391109686,14.185155586391208
1588870587.5563025,3.24,-1.89,9.07,-0.03111111111111111,0.51,-0.7155555555555555,0.5,0.0,-0.0625,328.0,19.1875,11.5625,-0.943115234375,0.04681396484375,0.18804931640625,-0.270263671875,24.355657274840997,43.08257391109686,14.185155586391208
1588870587.564498,3.26,-1.88,9.07,-0.03111111111111111,0.4888888888888889,-0.7233333333333334,0.5,0.0,0.125,327.9375,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.27044677734375,24.355657274840997,39.510843012815435,13.83947648756455
1588870587.572834,3.27,-1.87,9.04,-0.03111111111111111,0.4888888888888889,-0.7233333333333334,0.3125,0.0625,0.125,327.9375,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.27044677734375,26.601907141699197,39.510843012815435,13.83947648756455
1588870587.5823646,3.25,-1.87,8.93,-0.03111111111111111,0.4888888888888889,-0.7233333333333334,0.1875,0.25,0.0625,327.9375,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.27044677734375,26.601907141699197,43.44734393227604,14.010323114733103
1588870587.5925386,3.26,-1.89,8.99,-0.03111111111111111,0.4888888888888889,-0.7233333333333334,0.375,0.375,0.125,327.9375,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.27044677734375,21.62394792512031,43.44734393227604,14.010323114733103
1588870587.606142,3.24,-1.86,9.06,-0.03111111111111111,0.4888888888888889,-0.7233333333333334,0.4375,0.25,0.0625,327.9375,19.1875,11.5625,-0.94305419921875,0.04681396484375,0.18804931640625,-0.27044677734375,21.62394792512031,39.82094308317678,13.83947648756455
1588870587.6167984,3.14,-1.92,9.14,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.625,0.375,0.125,328.0,19.1875,11.5625,-0.94305419921875,0.0467529296875,0.18804931640625,-0.2703857421875,26.601907141699197,42.05642569698551,14.364111637464381
1588870587.6238337,3.0,-1.96,9.12,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.3125,0.3125,0.3125,328.0,19.1875,11.5625,-0.94305419921875,0.0467529296875,0.18804931640625,-0.2703857421875,26.601907141699197,42.05642569698551,14.364111637464381
1588870587.6353328,2.96,-1.96,8.99,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.1875,0.4375,0.875,327.9375,19.1875,11.5625,-0.94305419921875,0.0467529296875,0.18804931640625,-0.27044677734375,27.340573595297826,37.5164051001777,13.878555848458705
1588870587.643089,3.24,-1.87,9.04,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.0625,0.0,2.0,327.9375,19.1875,11.5625,-0.9429931640625,0.04681396484375,0.18804931640625,-0.2706298828125,27.340573595297826,37.5164051001777,13.878555848458705
1588870587.6565506,3.46,-1.84,9.05,-0.03888888888888889,0.4955555555555556,-0.7088888888888889,0.25,-0.125,2.1875,327.9375,19.1875,11.5625,-0.94293212890625,0.04681396484375,0.18798828125,-0.27081298828125,26.601907141699197,43.44734393227604,12.11791944850637
1588870587.6632376,3.32,-1.86,9.05,-0.03111111111111111,0.4888888888888889,-0.73,0.1875,-0.125,1.125,327.875,19.1875,11.5625,-0.94281005859375,0.0467529296875,0.18804931640625,-0.271240234375,26.601907141699197,43.44734393227604,12.11791944850637
1588870587.674769,3.26,-1.87,9.08,-0.03111111111111111,0.4888888888888889,-0.73,0.375,-0.3125,0.5,327.875,19.1875,11.5625,-0.94281005859375,0.0467529296875,0.18804931640625,-0.271240234375,27.340573595297826,28.11853495413832,13.668251655446575
1588870587.6879592,3.24,-1.89,8.94,-0.03111111111111111,0.4888888888888889,-0.73,0.375,-0.4375,0.375,327.875,19.1875,11.5625,-0.94281005859375,0.0467529296875,0.18804931640625,-0.271240234375,26.601907141699197,42.40506381044018,12.351788546133633
1588870587.6941724,3.22,-1.89,8.94,-0.03111111111111111,0.4888888888888889,-0.73,-0.0625,-0.6875,0.1875,327.875,19.1875,11.5625,-0.94281005859375,0.0467529296875,0.1881103515625,-0.27130126953125,26.601907141699197,42.40506381044018,12.351788546133633
1588870587.7073722,3.22,-1.87,9.0,-0.03111111111111111,0.4888888888888889,-0.73,-0.5,-1.0,0.125,327.875,19.1875,11.5625,-0.9427490234375,0.0467529296875,0.18817138671875,-0.27130126953125,26.311038413585027,42.40506381044018,12.351788546133633
1588870587.7137544,3.21,-1.88,9.03,-0.01888888888888889,0.48333333333333334,-0.7022222222222222,-0.5,-1.0625,0.5,327.8125,19.1875,11.5625,-0.942626953125,0.046630859375,0.18829345703125,-0.271728515625,26.311038413585027,32.08326801306517,12.351788546133633
1588870587.7242992,3.05,-1.88,9.06,-0.01888888888888889,0.48333333333333334,-0.7022222222222222,-0.5,-0.875,0.625,327.8125,19.25,11.625,-0.942626953125,0.046630859375,0.1883544921875,-0.271728515625,26.601907141699197,32.08326801306517,13.630270789356194
1588870587.7328527,2.93,-1.85,9.02,-0.01888888888888889,0.48333333333333334,-0.7022222222222222,-0.8125,-1.3125,1.125,327.8125,19.25,11.625,-0.94256591796875,0.04669189453125,0.1884765625,-0.2718505859375,26.601907141699197,47.78809308314024,12.151791005063021
1588870587.743707,2.78,-1.82,9.15,-0.01888888888888889,0.48333333333333334,-0.7022222222222222,-0.9375,-1.375,2.5,327.75,19.25,11.625,-0.94244384765625,0.0467529296875,0.1885986328125,-0.27203369140625,26.601907141699197,47.78809308314024,12.151791005063021
1588870587.7561765,2.66,-1.82,9.15,-0.01888888888888889,0.48333333333333334,-0.7022222222222222,-0.9375,-0.875,4.3125,327.75,19.25,11.625,-0.9423828125,0.046875,0.18865966796875,-0.2723388671875,26.601907141699197,43.81793078164114,12.92532014968994
1588870587.7674415,2.72,-1.86,9.2,-0.03888888888888889,0.4888888888888889,-0.7233333333333334,-0.5,-0.9375,6.375,327.6875,19.25,11.6875,-0.94219970703125,0.04693603515625,0.188720703125,-0.27288818359375,26.601907141699197,38.05443575158459,13.83947648756455
1588870587.7736814,2.83,-1.9,9.16,-0.03888888888888889,0.4888888888888889,-0.7233333333333334,-0.3125,-1.1875,8.4375,327.5625,19.25,11.6875,-0.94195556640625,0.04705810546875,0.18878173828125,-0.2735595703125,26.601907141699197,38.05443575158459,13.83947648756455
1588870587.78459,3.28,-1.94,8.96,-0.03888888888888889,0.4888888888888889,-0.7233333333333334,0.0625,-0.8125,9.9375,327.5,19.1875,11.75,-0.94171142578125,0.04718017578125,0.18878173828125,-0.27435302734375,26.601907141699197,40.10394745334199,14.27181542581953
1588870587.7938855,3.29,-1.97,9.02,-0.03888888888888889,0.4888888888888889,-0.7233333333333334,0.625,-0.875,10.3125,327.375,19.1875,11.75,-0.94146728515625,0.04730224609375,0.18878173828125,-0.27520751953125,26.601907141699197,40.10394745334199,14.27181542581953
1588870587.8062608,3.78,-2.0,8.96,-0.03888888888888889,0.4888888888888889,-0.7233333333333334,0.75,-0.3125,10.5,327.25,19.1875,11.8125,-0.94122314453125,0.04742431640625,0.188720703125,-0.27606201171875,26.601907141699197,36.1924068182738,13.922219991869934
1588870587.812905,5.12,-1.89,8.98,-0.03111111111111111,0.48333333333333334,-0.7155555555555555,0.375,-1.125,9.0625,327.1875,19.1875,11.8125,-0.94097900390625,0.0474853515625,0.18878173828125,-0.2769775390625,26.601907141699197,36.1924068182738,13.922219991869934
1588870587.8235602,3.72,-1.67,8.97,-0.03111111111111111,0.48333333333333334,-0.7155555555555555,0.0625,-1.75,0.0625,327.1875,19.1875,11.8125,-0.94091796875,0.04742431640625,0.18896484375,-0.2769775390625,26.455725445898803,39.510843012815435,13.922219991869934
1588870587.8339455,3.74,-1.71,8.92,-0.03111111111111111,0.48333333333333334,-0.7155555555555555,-0.375,-1.6875,-9.4375,327.25,19.25,11.8125,-0.94110107421875,0.0472412109375,0.18914794921875,-0.2762451171875,26.455725445898803,39.510843012815435,13.966141670102086
1588870587.8465698,3.12,-1.81,8.94,-0.03111111111111111,0.48333333333333334,-0.7155555555555555,0.8125,0.4375,-19.6875,327.4375,19.25,11.75,-0.94158935546875,0.046875,0.189208984375,-0.274658203125,28.431427739652516,37.23890828255631,13.966141670102086
1588870587.8608313,2.58,-1.96,8.97,-0.03111111111111111,0.48333333333333334,-0.7155555555555555,1.625,3.375,-27.5625,327.6875,19.3125,11.625,-0.9422607421875,0.04638671875,0.18896484375,-0.2724609375,26.601907141699197,43.81793078164114,13.966141670102086
1588870587.8672016,2.79,-1.98,9.11,-0.024444444444444446,0.4955555555555556,-0.7155555555555555,1.4375,2.8125,-31.1875,328.0,19.3125,11.5,-0.94305419921875,0.04583740234375,0.1888427734375,-0.27008056640625,26.601907141699197,43.81793078164114,13.966141670102086
1588870587.8744776,2.64,-2.08,9.16,-0.024444444444444446,0.4955555555555556,-0.7155555555555555,1.125,2.1875,-33.375,328.3125,19.375,11.375,-0.94384765625,0.04522705078125,0.18878173828125,-0.26739501953125,26.601907141699197,43.81793078164114,13.966141670102086
1588870587.886594,2.79,-2.03,9.06,-0.024444444444444446,0.4955555555555556,-0.7155555555555555,1.0625,2.6875,-34.125,328.6875,19.4375,11.25,-0.94464111328125,0.044677734375,0.18865966796875,-0.26470947265625,24.98081443595784,42.05642569698551,13.966141670102086
1588870587.8982873,3.01,-1.94,9.12,-0.024444444444444446,0.4955555555555556,-0.7155555555555555,1.5625,3.0625,-34.5625,329.0,19.4375,11.125,-0.94549560546875,0.0440673828125,0.18853759765625,-0.261962890625,26.601907141699197,42.05642569698551,13.83947648756455
1588870587.9083498,2.93,-1.83,9.13,-0.024444444444444446,0.4955555555555556,-0.7155555555555555,1.875,3.875,-36.1875,329.375,19.5,10.9375,-0.94635009765625,0.04345703125,0.18829345703125,-0.259033203125,26.601907141699197,42.05642569698551,13.83947648756455
1588870587.919309,3.03,-1.78,9.09,-0.051111111111111114,0.48333333333333334,-0.73,2.375,4.375,-36.625,329.6875,19.5,10.8125,-0.94720458984375,0.0428466796875,0.1878662109375,-0.25616455078125,23.418789348797418,47.35253759395249,13.83947648756455
1588870587.9262052,3.29,-1.57,9.1,-0.051111111111111114,0.48333333333333334,-0.73,2.5,4.0,-37.25,330.0625,19.5,10.6875,-0.9481201171875,0.04217529296875,0.1876220703125,-0.25323486328125,23.418789348797418,47.35253759395249,13.83947648756455
1588870587.9386325,1.66,-1.01,9.09,-0.051111111111111114,0.48333333333333334,-0.73,2.125,2.4375,-38.9375,330.4375,19.5625,10.5,-0.948974609375,0.04144287109375,0.18756103515625,-0.2501220703125,26.455725445898803,42.05642569698551,13.668251655446575
1588870587.9453387,1.68,-1.26,9.11,-0.051111111111111114,0.48333333333333334,-0.73,0.4375,-1.0625,-38.75,330.8125,19.625,10.375,-0.94976806640625,0.040771484375,0.187744140625,-0.24700927734375,26.455725445898803,42.05642569698551,13.668251655446575
1588870587.9572194,1.63,-1.32,8.96,-0.051111111111111114,0.48333333333333334,-0.73,0.5,-0.375,-32.125,331.125,19.6875,10.25,-0.950439453125,0.040283203125,0.1878662109375,-0.24444580078125,25.500212132341,45.321431320689676,13.83947648756455
1588870587.9633641,1.92,-1.34,8.96,-0.03111111111111111,0.4955555555555556,-0.7155555555555555,0.75,1.1875,-23.6875,331.3125,19.6875,10.1875,-0.95086669921875,0.039794921875,0.1878662109375,-0.242919921875,25.500212132341,45.321431320689676,13.83947648756455
1588870587.9736724,1.78,-1.5,9.02,-0.03111111111111111,0.4955555555555556,-0.7155555555555555,0.375,0.4375,-16.6875,331.4375,19.75,10.125,-0.951171875,0.03948974609375,0.18792724609375,-0.2415771484375,26.311038413585027,45.321431320689676,13.83947648756455
1588870587.9806736,1.78,-1.5,9.02,-0.03111111111111111,0.4955555555555556,-0.7155555555555555,0.375,0.4375,-16.6875,331.4375,19.75,10.125,-0.951171875,0.03948974609375,0.18792724609375,-0.2415771484375,26.311038413585027,39.510843012815435,13.922219991869934
1588870587.98906,1.73,-1.54,8.98,-0.03111111111111111,0.4955555555555556,-0.7155555555555555,0.25,0.75,-11.4375,331.5625,19.75,10.0625,-0.951416015625,0.03936767578125,0.1878662109375,-0.24066162109375,25.760627616834846,39.510843012815435,13.922219991869934
1588870587.995818,1.92,-1.63,8.97,-0.03111111111111111,0.4955555555555556,-0.7155555555555555,-0.125,1.1875,-3.4375,331.625,19.75,10.0625,-0.9515380859375,0.039306640625,0.18780517578125,-0.24041748046875,25.760627616834846,43.81793078164114,13.668251655446575
1588870588.0109053,2.2,-1.73,9.14,-0.03111111111111111,0.4955555555555556,-0.7155555555555555,-0.25,0.125,5.9375,331.5625,19.75,10.125,-0.951416015625,0.0394287109375,0.18780517578125,-0.2408447265625,27.340573595297826,37.76947692976994,13.668251655446575
1588870588.0172567,2.79,-2.08,9.18,-0.03888888888888889,0.4888888888888889,-0.7155555555555555,-0.6875,0.0,15.9375,331.3125,19.6875,10.1875,-0.9508056640625,0.03955078125,0.18780517578125,-0.24310302734375,27.340573595297826,37.76947692976994,11.954469151589853
1588870588.0244448,2.92,-2.18,9.12,-0.03888888888888889,0.4888888888888889,-0.7155555555555555,-0.3125,0.1875,25.9375,331.0,19.6875,10.25,-0.9503173828125,0.0399169921875,0.18768310546875,-0.2452392578125,27.340573595297826,37.76947692976994,11.954469151589853
